Køn,Alder,Dødsårsag,År,Antal
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,2014,10
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1982,1
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1983,2
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1984,5
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1985,4
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1986,1
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1987,1
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1988,1
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1989,1
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1990,0
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1991,2
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1992,0
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1993,3
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1994,0
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1995,1
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1996,3
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1997,0
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1998,1
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,1999,3
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,2000,0
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,2001,0
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,2002,0
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,2003,0
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,2004,0
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,2005,1
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,2006,0
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,2007,0
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,2008,0
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,2009,2
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,2010,0
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,2011,0
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,2012,1
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,2013,0
Kvinder,60-64 år,Akut luftvejsinfektion og influenza,2014,0
Kvinder,60-64 år,Lungebetændelse,1982,12
Kvinder,60-64 år,Lungebetændelse,1983,21
Kvinder,60-64 år,Lungebetændelse,1984,11
Kvinder,60-64 år,Lungebetændelse,1985,14
Kvinder,60-64 år,Lungebetændelse,1986,8
Kvinder,60-64 år,Lungebetændelse,1987,7
Kvinder,60-64 år,Lungebetændelse,1988,5
Kvinder,60-64 år,Lungebetændelse,1989,11
Kvinder,60-64 år,Lungebetændelse,1990,8
Kvinder,60-64 år,Lungebetændelse,1991,13
Kvinder,60-64 år,Lungebetændelse,1992,15
Kvinder,60-64 år,Lungebetændelse,1993,6
Kvinder,60-64 år,Lungebetændelse,1994,11
Kvinder,60-64 år,Lungebetændelse,1995,10
Kvinder,60-64 år,Lungebetændelse,1996,23
Kvinder,60-64 år,Lungebetændelse,1997,5
Kvinder,60-64 år,Lungebetændelse,1998,9
Kvinder,60-64 år,Lungebetændelse,1999,12
Kvinder,60-64 år,Lungebetændelse,2000,4
Kvinder,60-64 år,Lungebetændelse,2001,2
Kvinder,60-64 år,Lungebetændelse,2002,12
Kvinder,60-64 år,Lungebetændelse,2003,19
Kvinder,60-64 år,Lungebetændelse,2004,16
Kvinder,60-64 år,Lungebetændelse,2005,15
Kvinder,60-64 år,Lungebetændelse,2006,12
Kvinder,60-64 år,Lungebetændelse,2007,13
Kvinder,60-64 år,Lungebetændelse,2008,9
Kvinder,60-64 år,Lungebetændelse,2009,23
Kvinder,60-64 år,Lungebetændelse,2010,18
Kvinder,60-64 år,Lungebetændelse,2011,14
Kvinder,60-64 år,Lungebetændelse,2012,15
Kvinder,60-64 år,Lungebetændelse,2013,9
Kvinder,60-64 år,Lungebetændelse,2014,12
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1982,64
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1983,71
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1984,78
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1985,90
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1986,118
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1987,91
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1988,99
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1989,90
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1990,124
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1991,109
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1992,124
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1993,131
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1994,130
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1995,146
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1996,133
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1997,136
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1998,136
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",1999,137
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",2000,131
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",2001,111
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",2002,105
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",2003,81
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",2004,70
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",2005,87
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",2006,86
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",2007,99
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",2008,90
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",2009,101
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",2010,111
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",2011,88
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",2012,93
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",2013,88
Kvinder,60-64 år,"Bronkitis, udvidede lunger og astma",2014,69
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1982,6
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1983,4
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1984,5
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1985,4
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1986,7
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1987,2
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1988,7
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1989,2
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1990,9
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1991,9
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1992,11
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1993,5
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1994,5
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1995,5
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1996,8
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1997,5
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1998,4
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,1999,9
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,2000,1
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,2001,8
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,2002,11
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,2003,8
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,2004,9
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,2005,6
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,2006,7
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,2007,11
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,2008,4
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,2009,4
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,2010,12
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,2011,14
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,2012,4
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,2013,8
Kvinder,60-64 år,Anden sygdomme i åndedrætsorganer,2014,10
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1982,4
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1983,12
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1984,7
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1985,10
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1986,12
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1987,7
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1988,15
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1989,13
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1990,14
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1991,10
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1992,9
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1993,16
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1994,15
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1995,17
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1996,14
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1997,14
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1998,11
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",1999,6
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",2000,5
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",2001,12
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",2002,8
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",2003,10
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",2004,13
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",2005,10
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",2006,6
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",2007,9
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",2008,13
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",2009,12
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",2010,8
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",2011,10
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",2012,10
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",2013,9
Kvinder,60-64 år,"Sygdomme i mund, spiserør og mavesæk",2014,9
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1982,43
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1983,22
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1984,29
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1985,32
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1986,33
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1987,36
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1988,23
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1989,43
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1990,24
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1991,26
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1992,38
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1993,42
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1994,32
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1995,39
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1996,34
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1997,38
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1998,48
Kvinder,60-64 år,Sygdomme i lever og galdeveje,1999,59
Kvinder,60-64 år,Sygdomme i lever og galdeveje,2000,35
Kvinder,60-64 år,Sygdomme i lever og galdeveje,2001,33
Kvinder,60-64 år,Sygdomme i lever og galdeveje,2002,37
Kvinder,60-64 år,Sygdomme i lever og galdeveje,2003,42
Kvinder,60-64 år,Sygdomme i lever og galdeveje,2004,37
Kvinder,60-64 år,Sygdomme i lever og galdeveje,2005,50
Kvinder,60-64 år,Sygdomme i lever og galdeveje,2006,55
Kvinder,60-64 år,Sygdomme i lever og galdeveje,2007,68
Kvinder,60-64 år,Sygdomme i lever og galdeveje,2008,58
Kvinder,60-64 år,Sygdomme i lever og galdeveje,2009,56
Kvinder,60-64 år,Sygdomme i lever og galdeveje,2010,64
Kvinder,60-64 år,Sygdomme i lever og galdeveje,2011,50
Kvinder,60-64 år,Sygdomme i lever og galdeveje,2012,60
Kvinder,60-64 år,Sygdomme i lever og galdeveje,2013,45
Kvinder,60-64 år,Sygdomme i lever og galdeveje,2014,44
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1982,16
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1983,11
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1984,13
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1985,15
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1986,16
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1987,21
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1988,19
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1989,18
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1990,8
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1991,18
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1992,21
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1993,10
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1994,21
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1995,25
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1996,15
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1997,29
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1998,22
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,1999,29
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,2000,19
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,2001,25
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,2002,27
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,2003,21
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,2004,31
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,2005,29
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,2006,28
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,2007,31
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,2008,40
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,2009,34
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,2010,21
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,2011,22
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,2012,23
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,2013,19
Kvinder,60-64 år,Anden sygdomme i fordøjelsesorganer,2014,20
Kvinder,60-64 år,Nyrebetændelse,1982,3
Kvinder,60-64 år,Nyrebetændelse,1983,2
Kvinder,60-64 år,Nyrebetændelse,1984,5
Kvinder,60-64 år,Nyrebetændelse,1985,7
Kvinder,60-64 år,Nyrebetændelse,1986,8
Kvinder,60-64 år,Nyrebetændelse,1987,2
Kvinder,60-64 år,Nyrebetændelse,1988,1
Kvinder,60-64 år,Nyrebetændelse,1989,2
Kvinder,60-64 år,Nyrebetændelse,1990,3
Kvinder,60-64 år,Nyrebetændelse,1991,0
Kvinder,60-64 år,Nyrebetændelse,1992,0
Kvinder,60-64 år,Nyrebetændelse,1993,2
Kvinder,60-64 år,Nyrebetændelse,1994,5
Kvinder,60-64 år,Nyrebetændelse,1995,7
Kvinder,60-64 år,Nyrebetændelse,1996,2
Kvinder,60-64 år,Nyrebetændelse,1997,5
Kvinder,60-64 år,Nyrebetændelse,1998,1
Kvinder,60-64 år,Nyrebetændelse,1999,3
Kvinder,60-64 år,Nyrebetændelse,2000,0
Kvinder,60-64 år,Nyrebetændelse,2001,0
Kvinder,60-64 år,Nyrebetændelse,2002,2
Kvinder,60-64 år,Nyrebetændelse,2003,0
Kvinder,60-64 år,Nyrebetændelse,2004,1
Kvinder,60-64 år,Nyrebetændelse,2005,2
Kvinder,60-64 år,Nyrebetændelse,2006,0
Kvinder,60-64 år,Nyrebetændelse,2007,1
Kvinder,60-64 år,Nyrebetændelse,2008,1
Kvinder,60-64 år,Nyrebetændelse,2009,1
Kvinder,60-64 år,Nyrebetændelse,2010,0
Kvinder,60-64 år,Nyrebetændelse,2011,1
Kvinder,60-64 år,Nyrebetændelse,2012,0
Kvinder,60-64 år,Nyrebetændelse,2013,0
Kvinder,60-64 år,Nyrebetændelse,2014,0
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1982,15
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1983,8
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1984,5
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1985,9
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1986,7
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1987,6
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1988,7
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1989,5
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1990,6
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1991,7
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1992,2
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1993,4
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1994,4
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1995,4
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1996,4
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1997,3
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1998,1
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,1999,0
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,2000,2
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,2001,6
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,2002,0
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,2003,2
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,2004,0
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,2005,0
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,2006,2
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,2007,2
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,2008,3
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,2009,0
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,2010,2
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,2011,0
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,2012,1
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,2013,2
Kvinder,60-64 år,Infekt nyresygdomme og sten i urinorgan,2014,0
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1982,7
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1983,8
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1984,10
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1985,11
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1986,5
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1987,3
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1988,1
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1989,6
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1990,5
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1991,4
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1992,5
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1993,2
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1994,5
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1995,2
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1996,6
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1997,7
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1998,6
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",1999,11
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2000,7
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2001,7
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2002,9
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2003,9
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2004,10
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2005,11
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2006,8
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2007,13
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2008,3
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2009,7
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2010,3
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2011,6
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2012,5
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2013,5
Kvinder,60-64 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2014,8
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1982,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1983,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1984,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1985,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1986,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1987,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1988,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1989,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1990,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1991,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1992,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1993,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1994,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1995,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1996,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1997,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1998,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",1999,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",2000,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",2001,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",2002,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",2003,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",2004,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",2005,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",2006,0
Kvinder,60-64 år,"Svangerskabs- og fødselskomplikationer, moder",2007,0
